begin_time_str,begin_time_seconds,end_time_str,end_time_seconds,f_scale,length,width,injuries_direct,injuries_indirect,deaths_direct,deaths_indirect,begin_lat,begin_lon,end_lat,end_lon
2014-04-28 22:20:00 UTC,1398723600,2014-04-28 22:42:00 UTC,1398724920,1,13.75,500,0,0,0,0,32.3559,-90.5975,32.4229,-90.3756
2014-04-28 22:24:00 UTC,1398723840,2014-04-28 22:27:00 UTC,1398724020,1,2.24,60,0,0,0,0,36.5028,-89.0289,36.5252,-88.9995
2014-04-28 22:26:00 UTC,1398723960,2014-04-28 22:29:00 UTC,1398724140,1,2.04,100,0,0,0,0,33.2852,-88.7323,33.2984,-88.7007
2014-04-28 22:38:00 UTC,1398724680,2014-04-28 22:53:00 UTC,1398725580,0,7.72,100,0,0,0,0,34.1854,-87.998,34.246,-87.8874
2014-04-28 22:39:00 UTC,1398724740,2014-04-28 22:41:00 UTC,1398724860,1,0.64,100,0,0,0,0,33.3011,-88.6286,33.3056,-88.6189
2014-04-28 22:46:00 UTC,1398725160,2014-04-28 22:47:00 UTC,1398725220,0,1.03,25,0,0,0,0,36.6537,-88.8654,36.6653,-88.8536
2014-04-28 22:48:00 UTC,1398725280,2014-04-28 23:05:00 UTC,1398726300,1,10.86,300,0,0,0,0,32.1229,-90.6352,32.1806,-90.4625
2014-04-28 22:50:00 UTC,1398725400,2014-04-28 23:05:00 UTC,1398726300,1,8.91,100,0,0,0,0,34.9476,-86.6465,34.9868,-86.4965
2014-04-28 22:53:00 UTC,1398725580,2014-04-28 23:15:00 UTC,1398726900,2,10.31,300,0,0,0,0,33.3664,-88.538,33.4799,-88.4218
2014-04-28 23:00:00 UTC,1398726000,2014-04-28 23:06:00 UTC,1398726360,1,3.82,200,0,0,0,0,32.5141,-90.1947,32.547,-90.142
2014-04-28 23:00:00 UTC,1398726000,2014-04-28 23:09:00 UTC,1398726540,2,5.27,150,0,0,0,0,33.122,-85.0556,33.1938,-85.0249
2014-04-28 23:08:00 UTC,1398726480,2014-04-28 23:19:00 UTC,1398727140,1,6.35,250,0,0,0,0,33.49,-88.39,33.5439,-88.3008
2014-04-28 23:09:00 UTC,1398726540,2014-04-28 23:10:00 UTC,1398726600,0,0.43,50,0,0,0,0,33.1938,-85.0249,33.2,-85.0247
2014-04-28 23:09:00 UTC,1398726540,2014-04-28 23:24:00 UTC,1398727440,2,9.53,250,0,0,0,0,35.0186,-86.4875,35.0717,-86.3321
2014-04-28 23:13:00 UTC,1398726780,2014-04-28 23:14:00 UTC,1398726840,0,0.8,75,0,0,0,0,32.5886,-90.0994,32.5938,-90.0871
2014-04-28 23:19:00 UTC,1398727140,2014-04-28 23:22:00 UTC,1398727320,1,1.95,100,0,0,0,0,33.5251,-88.3037,33.5373,-88.2731
2014-04-28 23:22:00 UTC,1398727320,2014-04-28 23:33:00 UTC,1398727980,1,8.08,500,0,0,0,0,33.5379,-88.2741,33.5785,-88.1516
2014-04-28 23:27:00 UTC,1398727620,2014-04-28 23:29:00 UTC,1398727740,1,0.98,200,0,0,0,0,32.2291,-90.2225,32.2319,-90.206
2014-04-28 23:27:00 UTC,1398727620,2014-04-29 00:14:00 UTC,1398730440,3,28.59,400,10,0,1,0,32.2319,-90.206,32.3261,-89.7294
2014-04-28 23:38:00 UTC,1398728280,2014-04-28 23:54:00 UTC,1398729240,2,8.06,300,0,0,0,0,33.4382,-88.4064,33.4886,-88.2803
2014-04-28 23:54:00 UTC,1398729240,2014-04-29 00:02:00 UTC,1398729720,2,6.21,500,5,0,0,0,33.4888,-88.2802,33.5107,-88.1759
2014-04-29 00:08:00 UTC,1398730080,2014-04-29 00:19:00 UTC,1398730740,1,5.05,100,0,0,0,0,32.6746,-89.4246,32.693,-89.3406
2014-04-29 00:14:00 UTC,1398730440,2014-04-29 00:15:00 UTC,1398730500,1,0.15,300,0,0,0,0,32.3261,-89.7294,32.3269,-89.7269
2014-04-29 00:35:00 UTC,1398731700,2014-04-29 00:38:00 UTC,1398731880,1,2.08,350,0,0,0,0,33.8878,-87.7094,33.9149,-87.6937
2014-04-29 00:36:00 UTC,1398731760,2014-04-29 00:44:00 UTC,1398732240,3,4.27,150,3,0,0,0,32.3703,-89.4564,32.3743,-89.3835
2014-04-29 00:38:00 UTC,1398731880,2014-04-29 00:48:00 UTC,1398732480,1,4.89,200,0,0,0,0,33.9149,-87.6937,33.9842,-87.6763
2014-04-29 00:54:00 UTC,1398732840,2014-04-29 01:10:00 UTC,1398733800,1,9.57,150,0,0,0,0,32.3824,-89.2825,32.4229,-89.1256
2014-04-29 01:09:00 UTC,1398733740,2014-04-29 01:27:00 UTC,1398734820,3,20.91,500,0,0,2,0,35.0066,-86.5497,35.1738,-86.3697
2014-04-29 01:12:00 UTC,1398733920,2014-04-29 01:31:00 UTC,1398735060,2,5.59,400,0,0,0,0,32.4116,-89.1147,32.4246,-89.02
2014-04-29 01:18:00 UTC,1398734280,2014-04-29 01:20:00 UTC,1398734400,0,1.73,50,0,0,0,0,34.7945,-85.6557,34.8121,-85.6341
2014-04-29 01:20:00 UTC,1398734400,2014-04-29 01:28:00 UTC,1398734880,1,4.34,100,0,0,0,0,34.8121,-85.6341,34.8596,-85.5841
2014-04-29 01:27:00 UTC,1398734820,2014-04-29 01:33:00 UTC,1398735180,1,5.85,500,0,0,0,0,35.1738,-86.3697,35.254,-86.3366
2014-04-29 01:28:00 UTC,1398734880,2014-04-29 01:29:00 UTC,1398734940,0,0.06,50,0,0,0,0,34.8596,-85.5841,34.8604,-85.5835
2014-04-29 01:35:00 UTC,1398735300,2014-04-29 01:39:00 UTC,1398735540,1,1.55,100,0,0,0,0,32.4262,-88.9417,32.4284,-88.9152
2014-04-29 01:39:00 UTC,1398735540,2014-04-29 01:55:00 UTC,1398736500,1,11.56,100,0,0,0,0,32.4284,-88.9152,32.4657,-88.722
2014-04-29 01:40:00 UTC,1398735600,2014-04-29 01:43:00 UTC,1398735780,1,2.39,150,0,0,0,0,33.8344,-87.1945,33.8617,-87.1719
2014-04-29 02:30:00 UTC,1398738600,2014-04-29 02:42:00 UTC,1398739320,1,1.03,150,0,0,0,0,32.4208,-88.271,32.4331,-88.2611
2014-04-29 02:39:00 UTC,1398739140,2014-04-29 02:58:00 UTC,1398740280,3,8.88,350,0,0,0,0,34.0957,-86.7598,34.2233,-86.7407
2014-04-29 02:40:00 UTC,1398739200,2014-04-29 02:52:00 UTC,1398739920,3,8.71,880,15,0,0,0,31.7419,-89.0892,31.7643,-88.9432
2014-04-29 02:53:00 UTC,1398739980,2014-04-29 02:56:00 UTC,1398740160,1,1.75,200,0,0,0,0,31.7659,-88.9432,31.76,-88.9141
2014-04-29 02:59:00 UTC,1398740340,2014-04-29 03:20:00 UTC,1398741600,1,12.47,1500,13,0,0,0,33.0625,-87.6345,33.1559,-87.4513
2014-04-29 03:00:00 UTC,1398740400,2014-04-29 03:17:00 UTC,1398741420,1,7.15,800,4,0,0,0,33.7514,-86.8303,33.8406,-86.7673
2014-04-29 03:05:00 UTC,1398740700,2014-04-29 03:10:00 UTC,1398741000,1,3.39,100,0,0,0,0,34.951,-84.8718,34.9877,-84.8321
2014-04-29 03:05:00 UTC,1398740700,2014-04-29 03:15:00 UTC,1398741300,1,0.56,100,0,0,0,0,34.9876,-84.8321,34.9953,-84.8279
2014-04-29 03:09:00 UTC,1398740940,2014-04-29 03:20:00 UTC,1398741600,2,9.2,250,0,0,0,0,31.7579,-88.7559,31.8024,-88.6096
2014-04-29 03:13:00 UTC,1398741180,2014-04-29 03:23:00 UTC,1398741780,2,5.46,1800,3,0,0,0,33.5856,-87.0055,33.6284,-86.9323
2014-04-29 03:17:00 UTC,1398741420,2014-04-29 03:20:00 UTC,1398741600,0,1.63,700,0,0,0,0,33.8406,-86.7673,33.864,-86.7644
2014-04-29 03:55:00 UTC,1398743700,2014-04-29 04:01:00 UTC,1398744060,1,2.96,675,0,0,0,0,33.3129,-87.2197,33.3375,-87.18
2014-04-29 04:00:00 UTC,1398744000,2014-04-29 04:19:00 UTC,1398745140,1,7.62,913,0,0,0,0,33.3162,-87.111,33.4009,-87.0313
2014-04-29 04:01:00 UTC,1398744060,2014-04-29 04:04:00 UTC,1398744240,0,1.5,200,0,0,0,0,33.3375,-87.18,33.3587,-87.1667
2014-04-29 04:16:00 UTC,1398744960,2014-04-29 04:25:00 UTC,1398745500,2,5.14,600,0,0,0,0,33.3592,-86.995,33.4109,-86.9344
2014-04-29 04:22:00 UTC,1398745320,2014-04-29 04:35:00 UTC,1398746100,1,7.81,1000,0,0,0,0,33.8908,-86.4871,33.9705,-86.3934
2014-04-29 05:15:00 UTC,1398748500,2014-04-29 05:17:00 UTC,1398748620,1,0.31,200,0,0,0,0,31.5759,-87.7633,31.5776,-87.7585
2014-04-29 05:24:00 UTC,1398749040,2014-04-29 05:25:00 UTC,1398749100,0,0.34,500,0,0,0,0,33.7993,-86.5395,33.8019,-86.5345
2014-04-29 05:25:00 UTC,1398749100,2014-04-29 05:43:00 UTC,1398750180,2,14.26,1300,2,0,0,0,33.8019,-86.5345,33.9473,-86.3652
2014-04-29 05:32:00 UTC,1398749520,2014-04-29 05:37:00 UTC,1398749820,3,2.53,600,0,0,0,0,34.1703,-86.0439,34.1995,-86.0209
2014-04-29 05:37:00 UTC,1398749820,2014-04-29 05:47:00 UTC,1398750420,2,9.2,600,0,0,0,0,34.1672,-86.0507,34.2679,-85.9453
2014-04-29 05:54:00 UTC,1398750840,2014-04-29 06:00:00 UTC,1398751200,2,2.47,200,0,0,0,0,34.3073,-85.9305,34.3351,-85.9034
2014-04-29 06:06:00 UTC,1398751560,2014-04-29 06:27:00 UTC,1398752820,2,11.71,200,0,0,0,0,34.3491,-85.8401,34.4958,-85.7372
2014-04-29 06:17:00 UTC,1398752220,2014-04-29 06:27:00 UTC,1398752820,1,6.28,200,0,0,0,0,34.0896,-86.155,34.1776,-86.1319
2014-04-29 06:28:00 UTC,1398752880,2014-04-29 06:32:00 UTC,1398753120,0,2.42,75,0,0,0,0,34.2243,-86.0781,34.2589,-86.0843
2014-04-29 06:36:00 UTC,1398753360,2014-04-29 06:51:00 UTC,1398754260,1,10.2,200,0,0,0,0,34.5048,-85.6174,34.6437,-85.5565
2014-04-29 07:23:00 UTC,1398756180,2014-04-29 07:25:00 UTC,1398756300,1,1.05,200,0,0,0,0,34.4282,-85.6466,34.4398,-85.6347
2014-04-29 08:25:00 UTC,1398759900,2014-04-29 08:27:00 UTC,1398760020,0,1.74,75,0,0,0,0,32.417,-85.4585,32.4322,-85.447
2014-04-29 08:56:00 UTC,1398761760,2014-04-29 08:57:00 UTC,1398761820,1,0.31,400,0,0,0,0,32.465,-85.2336,32.4704,-85.2302
2014-04-29 08:57:00 UTC,1398761820,2014-04-29 09:12:00 UTC,1398762720,3,11.14,1200,13,0,0,0,32.4704,-85.2302,32.568,-85.0804
2014-04-29 18:25:00 UTC,1398795900,2014-04-29 18:26:00 UTC,1398795960,0,0.04,25,0,0,0,0,35.17,-77.35,35.1701,-77.3493
2014-04-29 19:52:00 UTC,1398801120,2014-04-29 19:59:00 UTC,1398801540,1,1.72,200,0,0,0,0,35.02,-78.682,35.0397,-78.6633
2014-04-29 22:09:00 UTC,1398809340,2014-04-29 22:20:00 UTC,1398810000,0,4.15,100,0,0,0,0,35.848,-77.434,35.906,-77.415
2014-04-29 23:49:00 UTC,1398815340,2014-04-29 23:50:00 UTC,1398815400,0,0.02,25,0,0,0,0,35.441,-77.7891,35.4411,-77.7888
2014-04-30 00:10:00 UTC,1398816600,2014-04-30 00:12:00 UTC,1398816720,1,0.81,100,0,0,0,0,35.1491,-78.3948,35.16,-78.4
2014-04-30 06:44:00 UTC,1398840240,2014-04-30 06:52:00 UTC,1398840720,1,1.62,100,0,0,0,0,30.8785,-85.5282,30.8924,-85.5063
2014-04-30 06:52:00 UTC,1398840720,2014-04-30 07:00:00 UTC,1398841200,1,4.61,150,0,0,0,0,30.8788,-85.3641,30.9424,-85.3405
2014-05-06 20:05:00 UTC,1399406700,2014-05-06 20:09:00 UTC,1399406940,0,4.79,30,0,0,0,0,43.2194,-108.3833,43.2547,-108.3014
2014-05-06 20:07:00 UTC,1399406820,2014-05-06 20:10:00 UTC,1399407000,1,1.52,50,0,0,0,0,43.2966,-108.3367,43.3148,-108.3197
2014-05-07 21:08:00 UTC,1399496880,2014-05-07 21:10:00 UTC,1399497000,0,0.53,30,0,0,0,0,41.905,-109.3848,41.9096,-109.3765
2014-05-07 21:15:00 UTC,1399497300,2014-05-07 21:25:00 UTC,1399497900,0,2.62,100,0,0,0,0,40.23,-104.81,40.2076,-104.77
2014-05-07 22:05:00 UTC,1399500300,2014-05-07 22:05:00 UTC,1399500300,0,0.1,50,0,0,0,0,40.02,-103.03,40.02,-103.03
2014-05-07 22:22:00 UTC,1399501320,2014-05-07 22:30:00 UTC,1399501800,0,5.46,100,0,0,0,0,40.13,-103.08,40.15,-102.98
2014-05-07 23:25:00 UTC,1399505100,2014-05-07 23:25:00 UTC,1399505100,0,0.1,50,0,0,0,0,40.6,-102.63,40.6,-102.63
2014-05-08 00:03:00 UTC,1399507380,2014-05-08 00:04:00 UTC,1399507440,0,0.2,75,0,0,0,0,34.033,-98.602,34.033,-98.602
2014-05-08 00:06:00 UTC,1399507560,2014-05-08 00:09:00 UTC,1399507740,0,1.5,400,0,0,0,0,34.767,-98.697,34.783,-98.69
2014-05-08 18:45:00 UTC,1399574700,2014-05-08 18:50:00 UTC,1399575000,0,2.39,50,0,0,0,0,36.7525,-93.9845,36.7835,-93.9652
2014-05-08 20:15:00 UTC,1399580100,2014-05-08 20:16:00 UTC,1399580160,0,0.46,120,0,0,0,0,32.757,-96.889,32.76,-96.882
2014-05-08 21:10:00 UTC,1399583400,2014-05-08 21:10:00 UTC,1399583400,0,0.1,50,0,0,0,0,39.08,-103.62,39.08,-103.62
2014-05-08 21:27:00 UTC,1399584420,2014-05-08 21:27:00 UTC,1399584420,0,0.1,50,0,0,0,0,39.05,-103.57,39.05,-103.57
2014-05-08 21:51:00 UTC,1399585860,2014-05-08 21:54:00 UTC,1399586040,0,0.83,50,0,0,0,0,43.9552,-94.6083,43.9585,-94.5923
2014-05-08 22:09:00 UTC,1399586940,2014-05-08 22:10:00 UTC,1399587000,0,0.18,50,0,0,0,0,44.1073,-94.379,44.1087,-94.376
2014-05-08 22:10:00 UTC,1399587000,2014-05-08 22:11:00 UTC,1399587060,0,0.42,50,0,0,0,0,44.1087,-94.376,44.1121,-94.3689
2014-05-08 22:10:00 UTC,1399587000,2014-05-08 22:15:00 UTC,1399587300,1,2.5,100,0,0,0,0,36.9964,-92.7143,37.0334,-92.6935
2014-05-08 22:11:00 UTC,1399587060,2014-05-08 22:13:00 UTC,1399587180,0,1.5,50,0,0,0,0,44.1121,-94.3689,44.1256,-94.3451
2014-05-09 01:44:00 UTC,1399599840,2014-05-09 01:47:00 UTC,1399600020,1,1.66,50,0,0,0,0,35.3094,-93.1162,35.3146,-93.0874
2014-05-10 17:47:00 UTC,1399744020,2014-05-10 17:53:00 UTC,1399744380,0,0.02,15,0,0,0,0,43.9914,-112.6153,43.9914,-112.6153
2014-05-10 20:07:00 UTC,1399752420,2014-05-10 20:16:00 UTC,1399752960,1,2.15,100,0,0,0,0,31.0012,-85.6421,31.0136,-85.6088
2014-05-10 22:15:00 UTC,1399760100,2014-05-10 22:17:00 UTC,1399760220,2,1.21,500,0,0,0,0,39.2115,-94.1926,39.2125,-94.1701
2014-05-10 22:17:00 UTC,1399760220,2014-05-10 22:55:00 UTC,1399762500,2,11.42,500,0,0,0,0,39.2125,-94.1701,39.2225,-93.9775
2014-05-10 23:00:00 UTC,1399762800,2014-05-10 23:02:00 UTC,1399762920,0,0.64,25,0,0,0,0,39.2118,-93.8694,39.2124,-93.8604
2014-05-11 00:26:00 UTC,1399767960,2014-05-11 00:43:00 UTC,1399768980,1,7.27,1350,0,0,0,0,39.1665,-93.172,39.1397,-93.0794
2014-05-11 01:16:00 UTC,1399770960,2014-05-11 01:17:00 UTC,1399771020,0,0.08,75,0,0,0,0,37.6598,-96.2804,37.6599,-96.2789
2014-05-11 20:26:00 UTC,1399839960,2014-05-11 20:27:00 UTC,1399840020,0,0.07,150,0,0,0,0,40.3824,-98.2745,40.3832,-98.2737
2014-05-11 20:50:00 UTC,1399841400,2014-05-11 21:25:00 UTC,1399843500,3,18.6,1300,0,0,0,0,40.4926,-98.1207,40.6407,-97.8247
2014-05-11 21:24:00 UTC,1399843440,2014-05-11 21:24:00 UTC,1399843440,0,0.1,30,0,0,0,0,40.6059,-91.5592,40.6059,-91.5592
2014-05-11 21:25:00 UTC,1399843500,2014-05-11 21:26:00 UTC,1399843560,0,0.04,100,0,0,0,0,40.6185,-97.6994,40.6191,-97.6991
2014-05-11 21:25:00 UTC,1399843500,2014-05-11 21:28:00 UTC,1399843680,3,1.61,1300,0,0,0,0,40.6407,-97.8247,40.652,-97.7978
2014-05-11 21:25:00 UTC,1399843500,2014-05-11 21:41:00 UTC,1399844460,2,9.38,750,0,0,0,0,40.6638,-97.7309,40.692,-97.5558
2014-05-11 21:40:00 UTC,1399844400,2014-05-11 21:48:00 UTC,1399844880,1,6.14,150,0,0,0,0,40.6424,-97.5922,40.666,-97.4793
2014-05-11 21:57:00 UTC,1399845420,2014-05-11 22:00:00 UTC,1399845600,3,1.2,2640,0,0,0,0,40.6922,-97.4531,40.6986,-97.4317
2014-05-11 22:00:00 UTC,1399845600,2014-05-11 22:07:00 UTC,1399846020,3,3.81,2640,0,0,0,0,40.6986,-97.4317,40.7258,-97.3684
2014-05-11 22:04:00 UTC,1399845840,2014-05-11 22:06:00 UTC,1399845960,0,0.61,25,0,0,0,0,40.7501,-97.3875,40.743,-97.3944
2014-05-11 22:08:00 UTC,1399846080,2014-05-11 22:28:00 UTC,1399847280,3,14.13,2540,0,0,0,0,40.7259,-97.3683,40.8191,-97.128
2014-05-11 22:13:00 UTC,1399846380,2014-05-11 22:19:00 UTC,1399846740,0,1.71,100,0,0,0,0,40.79,-97.29,40.78,-97.32
2014-05-11 22:23:00 UTC,1399846980,2014-05-11 22:38:00 UTC,1399847880,2,7.96,500,0,0,0,0,40.77,-97.2,40.83,-97.07
2014-05-11 22:53:00 UTC,1399848780,2014-05-11 23:05:00 UTC,1399849500,2,4.67,330,0,0,0,0,40.872,-97.0351,40.8894,-96.9487
2014-05-11 22:58:00 UTC,1399849080,2014-05-11 23:00:00 UTC,1399849200,1,0.84,700,0,0,0,0,40.7407,-97.3808,40.7484,-97.3684
2014-05-11 23:01:00 UTC,1399849260,2014-05-11 23:10:00 UTC,1399849800,1,4.71,700,0,0,0,0,40.7481,-97.3684,40.776,-97.328
2014-05-11 23:07:00 UTC,1399849620,2014-05-11 23:13:00 UTC,1399849980,1,3.0,400,0,0,0,0,40.9211,-96.9135,40.9291,-96.8635
2014-05-11 23:11:00 UTC,1399849860,2014-05-11 23:20:00 UTC,1399850400,2,2.5,300,0,0,0,0,40.97,-96.7955,40.9825,-96.7381
2014-05-11 23:12:00 UTC,1399849920,2014-05-11 23:18:00 UTC,1399850280,1,3.3,150,0,0,0,0,38.1383,-99.2157,38.1767,-99.1795
2014-05-11 23:20:00 UTC,1399850400,2014-05-11 23:30:00 UTC,1399851000,1,5.27,280,0,0,0,0,40.959,-96.7986,40.9739,-96.6996
2014-05-11 23:42:00 UTC,1399851720,2014-05-11 23:45:00 UTC,1399851900,0,1.8,200,0,0,0,0,41.0609,-96.6082,41.0649,-96.5709
2014-05-11 23:44:00 UTC,1399851840,2014-05-11 23:45:00 UTC,1399851900,0,0.75,25,0,0,0,0,37.8772,-99.4722,37.8829,-99.4604
2014-05-11 23:55:00 UTC,1399852500,2014-05-12 00:02:00 UTC,1399852920,1,5.8,500,1,0,0,0,40.2988,-97.2741,40.3498,-97.1866
2014-05-11 23:59:00 UTC,1399852740,2014-05-12 00:07:00 UTC,1399853220,1,3.36,800,0,0,0,0,41.1632,-96.3776,41.2065,-96.3528
2014-05-12 00:02:00 UTC,1399852920,2014-05-12 00:15:00 UTC,1399853700,1,9.7,500,0,0,0,0,40.3498,-97.1866,40.3985,-97.0278
2014-05-12 00:07:00 UTC,1399853220,2014-05-12 00:25:00 UTC,1399854300,1,7.33,800,0,0,0,0,41.2065,-96.3528,41.258,-96.2295
2014-05-12 00:21:00 UTC,1399854060,2014-05-12 00:27:00 UTC,1399854420,1,5.16,200,0,0,0,0,41.2989,-96.254,41.3157,-96.1591
2014-05-12 00:32:00 UTC,1399854720,2014-05-12 00:38:00 UTC,1399855080,0,2.4,50,0,0,0,0,42.8713,-96.7332,42.8686,-96.6859
2014-05-12 01:35:00 UTC,1399858500,2014-05-12 01:46:00 UTC,1399859160,1,3.91,100,0,0,0,0,43.0973,-96.0144,43.1199,-95.9434
2014-05-12 01:44:00 UTC,1399859040,2014-05-12 01:48:00 UTC,1399859280,0,3.43,50,0,0,0,0,38.1762,-98.5622,38.2006,-98.5073
2014-05-12 01:50:00 UTC,1399859400,2014-05-12 01:52:00 UTC,1399859520,0,0.86,50,0,0,0,0,43.1031,-95.9293,43.1057,-95.9126
2014-05-12 01:59:00 UTC,1399859940,2014-05-12 02:01:00 UTC,1399860060,0,0.49,50,0,0,0,0,43.178,-95.814,43.182,-95.806
2014-05-12 02:03:00 UTC,1399860180,2014-05-12 02:06:00 UTC,1399860360,0,4.6,50,0,0,0,0,37.5155,-98.9246,37.5314,-98.843
2014-05-12 02:12:00 UTC,1399860720,2014-05-12 02:13:00 UTC,1399860780,0,0.42,50,0,0,0,0,38.191,-98.2257,38.1929,-98.2183
2014-05-12 02:20:00 UTC,1399861200,2014-05-12 02:22:00 UTC,1399861320,0,1.02,50,0,0,0,0,38.2345,-98.2205,38.2393,-98.2027
2014-05-12 02:43:00 UTC,1399862580,2014-05-12 02:58:00 UTC,1399863480,2,10.35,240,0,0,0,0,41.6108,-94.5128,41.7256,-94.3839
2014-05-12 02:51:00 UTC,1399863060,2014-05-12 02:53:00 UTC,1399863180,0,1.25,75,0,0,0,0,38.2951,-97.789,38.3013,-97.7673
2014-05-12 02:54:00 UTC,1399863240,2014-05-12 02:56:00 UTC,1399863360,0,0.68,50,0,0,0,0,38.2239,-97.8003,38.23,-97.7905
2014-05-12 02:56:00 UTC,1399863360,2014-05-12 03:03:00 UTC,1399863780,1,4.33,190,0,0,0,0,41.7239,-94.4243,41.7599,-94.3555
2014-05-12 03:05:00 UTC,1399863900,2014-05-12 03:08:00 UTC,1399864080,0,1.13,75,0,0,0,0,38.363,-97.6304,38.3724,-97.6132
2014-05-12 03:21:00 UTC,1399864860,2014-05-12 03:27:00 UTC,1399865220,0,5.91,100,0,0,0,0,41.7351,-93.9776,41.7998,-93.9024
2014-05-12 03:44:00 UTC,1399866240,2014-05-12 03:46:00 UTC,1399866360,0,1.68,100,0,0,0,0,41.9471,-93.7634,41.963,-93.7386
2014-05-12 23:45:00 UTC,1399938300,2014-05-12 23:50:00 UTC,1399938600,0,1.08,100,0,0,0,0,41.3474,-82.0332,41.3358,-82.0194
2014-05-13 00:15:00 UTC,1399940100,2014-05-13 00:17:00 UTC,1399940220,0,0.21,40,0,0,0,0,41.086,-81.864,41.086,-81.86
2014-05-14 18:23:00 UTC,1400091780,2014-05-14 18:27:00 UTC,1400092020,0,1.5,50,0,0,0,0,37.9318,-85.5882,37.9502,-85.5716
2014-05-14 19:18:00 UTC,1400095080,2014-05-14 19:20:00 UTC,1400095200,0,0.87,200,0,0,0,0,31.9493,-85.7406,31.9581,-85.73
2014-05-14 19:21:00 UTC,1400095260,2014-05-14 19:25:00 UTC,1400095500,0,1.89,150,0,0,0,0,32.903,-85.9304,32.9304,-85.9298
2014-05-14 20:28:00 UTC,1400099280,2014-05-14 20:29:00 UTC,1400099340,0,0.1,30,0,0,0,0,33.2496,-85.949,33.251,-85.9495
2014-05-14 20:30:00 UTC,1400099400,2014-05-14 20:35:00 UTC,1400099700,0,0.78,30,0,0,0,0,42.07,-103.24,42.0667,-103.2255
2014-05-14 21:36:00 UTC,1400103360,2014-05-14 21:40:00 UTC,1400103600,2,3.74,150,0,0,0,0,36.9142,-87.4512,36.9451,-87.3956
2014-05-14 21:44:00 UTC,1400103840,2014-05-14 22:03:00 UTC,1400104980,3,8.93,400,0,0,0,0,39.6808,-83.848,39.7753,-83.7333
2014-05-15 03:49:00 UTC,1400125740,2014-05-15 03:54:00 UTC,1400126040,0,1.72,100,0,0,0,0,32.1861,-83.1767,32.2104,-83.1702
2014-05-15 04:03:00 UTC,1400126580,2014-05-15 04:13:00 UTC,1400127180,1,7.75,200,0,0,0,0,34.3542,-83.5003,34.4623,-83.464
2014-05-15 10:46:00 UTC,1400150760,2014-05-15 10:47:00 UTC,1400150820,0,0.5,40,0,0,0,0,35.1297,-80.9008,35.1364,-80.8974
2014-05-15 13:15:00 UTC,1400159700,2014-05-15 13:17:00 UTC,1400159820,1,0.4,50,0,0,0,0,30.1615,-82.7894,30.1657,-82.7852
2014-05-15 18:29:00 UTC,1400178540,2014-05-15 18:37:00 UTC,1400179020,0,0.27,30,0,0,0,0,25.7858,-80.3288,25.7866,-80.3246
2014-05-15 22:10:00 UTC,1400191800,2014-05-15 22:13:00 UTC,1400191980,1,0.76,150,0,0,0,0,35.9538,-78.9347,35.9647,-78.9357
2014-05-15 23:03:00 UTC,1400194980,2014-05-15 23:04:00 UTC,1400195040,0,0.32,100,0,0,0,0,41.133,-77.431,41.137,-77.428
2014-05-16 07:31:00 UTC,1400225460,2014-05-16 07:35:00 UTC,1400225700,0,0.4,75,0,0,0,0,38.9626,-77.6952,38.9689,-77.6909
2014-05-18 23:50:00 UTC,1400457000,2014-05-19 00:00:00 UTC,1400457600,0,0.1,25,0,0,0,0,45.16,-105.16,45.16,-105.16
2014-05-19 00:35:00 UTC,1400459700,2014-05-19 00:40:00 UTC,1400460000,0,2.07,30,0,0,0,0,42.01,-103.45,42.03,-103.42
2014-05-19 01:20:00 UTC,1400462400,2014-05-19 01:30:00 UTC,1400463000,0,6.18,30,0,0,0,0,42.1,-103.15,42.15,-103.05
2014-05-20 23:25:00 UTC,1400628300,2014-05-20 23:30:00 UTC,1400628600,0,0.68,25,0,0,0,0,41.9258,-103.9238,41.9272,-103.9108
2014-05-21 19:38:00 UTC,1400701080,2014-05-21 19:40:00 UTC,1400701200,0,0.23,25,0,0,0,0,40.8515,-115.7414,40.8485,-115.7431
2014-05-21 19:48:00 UTC,1400701680,2014-05-21 19:54:00 UTC,1400702040,0,0.26,125,0,0,0,0,40.8362,-115.7832,40.8329,-115.7855
2014-05-21 20:05:00 UTC,1400702700,2014-05-21 20:10:00 UTC,1400703000,0,0.1,50,0,0,0,0,39.7,-104.81,39.7,-104.81
2014-05-21 20:30:00 UTC,1400704200,2014-05-21 20:30:00 UTC,1400704200,0,0.1,50,0,0,0,0,39.7607,-104.8101,39.7607,-104.8101
2014-05-21 20:45:00 UTC,1400705100,2014-05-21 20:45:00 UTC,1400705100,0,0.1,50,0,0,0,0,39.75,-104.6,39.75,-104.6
2014-05-21 22:20:00 UTC,1400710800,2014-05-21 22:25:00 UTC,1400711100,0,0.1,50,0,0,0,0,39.73,-104.17,39.73,-104.17
2014-05-21 23:06:00 UTC,1400713560,2014-05-21 23:06:00 UTC,1400713560,0,0.1,50,0,0,0,0,39.87,-104.04,39.87,-104.04
2014-05-21 23:30:00 UTC,1400715000,2014-05-21 23:35:00 UTC,1400715300,0,0.24,50,0,0,0,0,40.21,-116.93,40.21,-116.9346
2014-05-22 00:40:00 UTC,1400719200,2014-05-22 01:00:00 UTC,1400720400,0,3.0,20,0,0,0,0,42.8465,-113.0487,42.8823,-112.9696
