globalDomain,GRIBEditionNumber,tablesVersionLatest,grib2divider,is_efas,angularPrecision,missingValue,ieeeFloats,isHindcast,section0Length,identifier,discipline,editionNumber,totalLength,sectionNumber,section1Length,numberOfSection,centre,centreDescription,subCentre,tablesVersion,masterDir,localTablesVersion,localDir,localDir,significanceOfReferenceTime,year,month,day,hour,minute,second,dataDate,julianDay,dataTime,productionStatusOfProcessedData,typeOfProcessedData,md5Section1,selectStepTemplateInterval,selectStepTemplateInstant,stepType,setCalendarId,deleteCalendarId,is_uerra,sectionNumber,grib2LocalSectionPresent,deleteLocalDefinition,sectionNumber,gridDescriptionSectionPresent,section3Length,numberOfSection,sourceOfGridDefinition,numberOfDataPoints,numberOfOctectsForNumberOfPoints,interpretationOfNumberOfPoints,PLPresent,gridDefinitionTemplateNumber,gridDefinitionDescription,shapeOfTheEarth,scaleFactorOfRadiusOfSphericalEarth,scaledValueOfRadiusOfSphericalEarth,scaleFactorOfEarthMajorAxis,scaledValueOfEarthMajorAxis,scaleFactorOfEarthMinorAxis,scaledValueOfEarthMinorAxis,radius,Nx,Ny,latitudeOfFirstGridPoint,latitudeOfFirstGridPointInDegrees,longitudeOfFirstGridPoint,longitudeOfFirstGridPointInDegrees,resolutionAndComponentFlags,resolutionAndComponentFlags1,resolutionAndComponentFlags2,iDirectionIncrementGiven,jDirectionIncrementGiven,uvRelativeToGrid,resolutionAndComponentFlags6,resolutionAndComponentFlags7,resolutionAndComponentFlags8,ijDirectionIncrementGiven,LaD,LaDInDegrees,LoV,LoVInDegrees,Dx,DxInMetres,Dy,DyInMetres,projectionCentreFlag,scanningMode,iScansNegatively,jScansPositively,jPointsAreConsecutive,alternativeRowScanning,iScansPositively,scanningMode5,scanningMode6,scanningMode7,scanningMode8,Latin1,Latin1InDegrees,Latin2,Latin2InDegrees,latitudeOfSouthernPole,latitudeOfSouthernPoleInDegrees,longitudeOfSouthernPole,longitudeOfSouthernPoleInDegrees,latLonValues,latitudes,longitudes,section3Padding,gridType,md5Section3,sectionNumber,section4Length,numberOfSection,NV,neitherPresent,productDefinitionTemplateNumber,genVertHeightCoords,parameterCategory,parameterNumber,parameterUnits,parameterName,typeOfGeneratingProcess,backgroundProcess,generatingProcessIdentifier,hoursAfterDataCutoff,minutesAfterDataCutoff,indicatorOfUnitOfTimeRange,_x,stepUnits,forecastTime,startStep,endStep,stepRange,stepTypeInternal,validityDate,validityTime,typeOfFirstFixedSurface,unitsOfFirstFixedSurface,nameOfFirstFixedSurface,scaleFactorOfFirstFixedSurface,scaledValueOfFirstFixedSurface,typeOfSecondFixedSurface,unitsOfSecondFixedSurface,nameOfSecondFixedSurface,scaleFactorOfSecondFixedSurface,scaledValueOfSecondFixedSurface,pressureUnits,typeOfLevel,level,bottomLevel,topLevel,tempPressureUnits,paramIdECMF,paramId,shortNameECMF,shortName,unitsECMF,units,nameECMF,name,cfNameECMF,cfName,cfVarNameECMF,cfVarName,modelName,ifsParam,PVPresent,deletePV,md5Section4,lengthOfHeaders,md5Headers,sectionNumber,section5Length,numberOfSection,numberOfValues,dataRepresentationTemplateNumber,packingType,referenceValue,referenceValueError,binaryScaleFactor,decimalScaleFactor,optimizeScaleFactor,bitsPerValue,typeOfOriginalFieldValues,typeOfCompressionUsed,targetCompressionRatio,md5Section5,sectionNumber,section6Length,numberOfSection,bitMapIndicator,bitmapPresent,md5Section6,sectionNumber,section7Length,numberOfSection,maximum,minimum,average,numberOfMissing,standardDeviation,skewness,kurtosis,isConstant,changeDecimalPrecision,decimalPrecision,setBitsPerValue,getNumberOfValues,scaleValuesBy,offsetValuesBy,productType,md5Section7,section8Length,7777,
g,2,20,1e+06,0,1e+06,9999,1,0,16,GRIB,0,2,20032,7,21,7,kwbc,US National Weather Service - NCEP ,0,2,grib2/tables/[tablesVersion],1,grib2/tables/local/[centre]/[localTablesVersion],grib2/tables/local/[centre]/[localTablesVersion],1,2016,12,25,0,0,0,20161225,2.45775e+06,0000,0,fc,60c8bbb3c05b867d141a6806bcbcce1c,1,1,instant,0,0,0,7,0,0,7,1,81,7,0,151987,0,0,0,30,"Lambert Conformal can be secant or tangent, conical or bipolar",6,0,0,0,0,0,0,6.37123e+06,451,337,16281000,16.281,233862000,233.862,56,0,0,1,1,1,0,0,0,1,25000000,25,265000000,265,13545000,13545,13545000,13545,0,64,0,1,0,0,1,0,0,0,0,25000000,25,25000000,25,0,0,0,0,0,0,0,,lambert,d360293e944108570823fd479f9ca0c1,7,34,7,0,0,0,0,2,8,Pa s-1,Vertical velocity [pressure] ,2,0,105,0,0,h,_x,h,6,6,6,6,instant,20161225,600,pl,Pa,Isobaric surface ,0,10000,255,unknown,Missing,0,0,hPa,isobaricInhPa,100,100,100,hPa,135,135,w,w,Pa s**-1,Pa s**-1,Vertical velocity,Vertical velocity,lagrangian_tendency_of_air_pressure,lagrangian_tendency_of_air_pressure,w,w,unknown,135,0,1,9956c76b3e9b3ec70ac15b63374fe315,136,b1c2b1fdc08c7b26d3a4d388a7b874a1,7,23,7,151987,40,grid_jpeg,-0.576372,5.96046e-08,-5,0,0,6,0,0,255,78242154550db4da4c6978ae227771da,7,6,7,255,0,01522c0fd43e4befb347e7995baa0167,7,19847,7,0.798628,-0.576372,-0.00440831,0,0.0551434,1.27816,22.1359,0,0,0,6,151987,1,0,unknown,2947bc41160af35b5570767dbb69c809,4,7777,
g,2,20,1e+06,0,1e+06,9999,1,0,16,GRIB,0,2,68002,7,21,7,kwbc,US National Weather Service - NCEP ,0,2,grib2/tables/[tablesVersion],1,grib2/tables/local/[centre]/[localTablesVersion],grib2/tables/local/[centre]/[localTablesVersion],1,2016,12,25,0,0,0,20161225,2.45775e+06,0000,0,fc,60c8bbb3c05b867d141a6806bcbcce1c,1,1,instant,0,0,0,7,0,0,7,1,81,7,0,151987,0,0,0,30,"Lambert Conformal can be secant or tangent, conical or bipolar",6,0,0,0,0,0,0,6.37123e+06,451,337,16281000,16.281,233862000,233.862,56,0,0,1,1,1,0,0,0,1,25000000,25,265000000,265,13545000,13545,13545000,13545,0,64,0,1,0,0,1,0,0,0,0,25000000,25,25000000,25,0,0,0,0,0,0,0,,lambert,d360293e944108570823fd479f9ca0c1,7,34,7,0,0,0,0,2,2,m s-1,u-component of wind ,2,0,105,0,0,h,_x,h,6,6,6,6,instant,20161225,600,pl,Pa,Isobaric surface ,0,10000,255,unknown,Missing,0,0,hPa,isobaricInhPa,100,100,100,hPa,131,131,u,u,m s**-1,m s**-1,U component of wind,U component of wind,eastward_wind,eastward_wind,u,u,unknown,131,0,1,d490fa995435f1f22a3c23ece8cd80f6,136,c3863a88c0f15a8d87c0cec828736435,7,23,7,151987,40,grid_jpeg,-11.1626,9.53674e-07,-4,0,0,10,0,0,255,5fa7876de21197a8e31bfe8ea83ef1b1,7,6,7,255,0,01522c0fd43e4befb347e7995baa0167,7,33912,7,52.1499,-11.1626,19.5948,0,12.9792,0.555972,-0.384239,0,0,0,10,151987,1,0,unknown,fa89316baedd1bdf215a15c9d80fc3ec,4,,
g,2,20,1e+06,0,1e+06,9999,1,0,16,GRIB,0,2,54242,7,21,7,kwbc,US National Weather Service - NCEP ,0,2,grib2/tables/[tablesVersion],1,grib2/tables/local/[centre]/[localTablesVersion],grib2/tables/local/[centre]/[localTablesVersion],1,2016,12,25,0,0,0,20161225,2.45775e+06,0000,0,fc,60c8bbb3c05b867d141a6806bcbcce1c,1,1,instant,0,0,0,7,0,0,7,1,81,7,0,151987,0,0,0,30,"Lambert Conformal can be secant or tangent, conical or bipolar",6,0,0,0,0,0,0,6.37123e+06,451,337,16281000,16.281,233862000,233.862,56,0,0,1,1,1,0,0,0,1,25000000,25,265000000,265,13545000,13545,13545000,13545,0,64,0,1,0,0,1,0,0,0,0,25000000,25,25000000,25,0,0,0,0,0,0,0,,lambert,d360293e944108570823fd479f9ca0c1,7,34,7,0,0,0,0,3,5,gpm,Geopotential height ,2,0,105,0,0,h,_x,h,6,6,6,6,instant,20161225,600,pl,Pa,Isobaric surface ,0,12500,255,unknown,Missing,0,0,hPa,isobaricInhPa,125,125,125,hPa,156,156,gh,gh,gpm,gpm,Geopotential Height,Geopotential Height,geopotential_height,geopotential_height,gh,gh,unknown,156,0,1,a7db70480ba4748de19c16d79d97d25f,136,956a87db986d3f2e55444700e4e57601,7,23,7,151987,40,grid_jpeg,14035.9,0.000976562,-5,0,0,16,0,0,255,a50ba2c7b8a0e049d2f3a8e34c874f08,7,6,7,255,0,01522c0fd43e4befb347e7995baa0167,7,54057,7,15255.5,14035.9,14843.6,0,316.825,-0.518062,-0.825669,0,0,0,16,151987,1,0,unknown,bfd7d02bf872ccad26afb7799a247de6,4,7777,
g,2,20,1e+06,0,1e+06,9999,1,0,16,GRIB,0,2,31255,7,21,7,kwbc,US National Weather Service - NCEP ,0,2,grib2/tables/[tablesVersion],1,grib2/tables/local/[centre]/[localTablesVersion],grib2/tables/local/[centre]/[localTablesVersion],1,2016,12,25,0,0,0,20161225,2.45775e+06,0000,0,fc,60c8bbb3c05b867d141a6806bcbcce1c,1,1,instant,0,0,0,7,0,0,7,1,81,7,0,151987,0,0,0,30,"Lambert Conformal can be secant or tangent, conical or bipolar",6,0,0,0,0,0,0,6.37123e+06,451,337,16281000,16.281,233862000,233.862,56,0,0,1,1,1,0,0,0,1,25000000,25,265000000,265,13545000,13545,13545000,13545,0,64,0,1,0,0,1,0,0,0,0,25000000,25,25000000,25,0,0,0,0,0,0,0,,lambert,d360293e944108570823fd479f9ca0c1,7,34,7,0,0,0,0,0,0,K,Temperature ,2,0,105,0,0,h,_x,h,6,6,6,6,instant,20161225,600,pl,Pa,Isobaric surface ,0,12500,255,unknown,Missing,0,0,hPa,isobaricInhPa,125,125,125,hPa,130,130,t,t,K,K,Temperature,Temperature,air_temperature,air_temperature,t,t,unknown,130,0,1,10ff1feaf862a235837013bf9cd28445,136,24daeac8fe5907ae0368820faaefe299,7,23,7,151987,40,grid_jpeg,199.477,1.52588e-05,-4,0,0,9,0,0,255,24fd3f04debb8f5faea3c5b8353864ee,7,6,7,255,0,01522c0fd43e4befb347e7995baa0167,7,31070,7,223.665,199.477,212.587,0,6.17303,-0.192458,-1.32001,0,0,0,9,151987,1,0,unknown,53f6dde2ebc9791fa663357fd4a0de20,4,7777,
g,2,20,1e+06,0,1e+06,9999,1,0,16,GRIB,0,2,23459,7,21,7,kwbc,US National Weather Service - NCEP ,0,2,grib2/tables/[tablesVersion],1,grib2/tables/local/[centre]/[localTablesVersion],grib2/tables/local/[centre]/[localTablesVersion],1,2016,12,25,0,0,0,20161225,2.45775e+06,0000,0,fc,60c8bbb3c05b867d141a6806bcbcce1c,1,1,instant,0,0,0,7,0,0,7,1,81,7,0,151987,0,0,0,30,"Lambert Conformal can be secant or tangent, conical or bipolar",6,0,0,0,0,0,0,6.37123e+06,451,337,16281000,16.281,233862000,233.862,56,0,0,1,1,1,0,0,0,1,25000000,25,265000000,265,13545000,13545,13545000,13545,0,64,0,1,0,0,1,0,0,0,0,25000000,25,25000000,25,0,0,0,0,0,0,0,,lambert,d360293e944108570823fd479f9ca0c1,7,34,7,0,0,0,0,1,1,%,Relative humidity ,2,0,105,0,0,h,_x,h,6,6,6,6,instant,20161225,600,pl,Pa,Isobaric surface ,0,12500,255,unknown,Missing,0,0,hPa,isobaricInhPa,125,125,125,hPa,157,157,r,r,%,%,Relative humidity,Relative humidity,relative_humidity,relative_humidity,r,r,unknown,157,0,1,7279dba79767f4382501b33696c72276,136,9948e5233afe2ea59d303b606f3d3646,7,23,7,151987,40,grid_jpeg,0.614371,5.96046e-08,-3,0,0,8,0,0,255,c4811f080a236e4055eeeeb65e8f0efc,7,6,7,255,0,01522c0fd43e4befb347e7995baa0167,7,23274,7,29.1144,0.614371,3.70684,0,3.13944,1.89609,6.01348,0,0,0,8,151987,1,0,unknown,ee478b7ec3145c1b65b8631d5d7cc54e,4,7777,
g,2,20,1e+06,0,1e+06,9999,1,0,16,GRIB,0,2,23482,7,21,7,kwbc,US National Weather Service - NCEP ,0,2,grib2/tables/[tablesVersion],1,grib2/tables/local/[centre]/[localTablesVersion],grib2/tables/local/[centre]/[localTablesVersion],1,2016,12,25,0,0,0,20161225,2.45775e+06,0000,0,fc,60c8bbb3c05b867d141a6806bcbcce1c,1,1,instant,0,0,0,7,0,0,7,1,81,7,0,151987,0,0,0,30,"Lambert Conformal can be secant or tangent, conical or bipolar",6,0,0,0,0,0,0,6.37123e+06,451,337,16281000,16.281,233862000,233.862,56,0,0,1,1,1,0,0,0,1,25000000,25,265000000,265,13545000,13545,13545000,13545,0,64,0,1,0,0,1,0,0,0,0,25000000,25,25000000,25,0,0,0,0,0,0,0,,lambert,d360293e944108570823fd479f9ca0c1,7,34,7,0,0,0,0,2,8,Pa s-1,Vertical velocity [pressure] ,2,0,105,0,0,h,_x,h,6,6,6,6,instant,20161225,600,pl,Pa,Isobaric surface ,0,12500,255,unknown,Missing,0,0,hPa,isobaricInhPa,125,125,125,hPa,135,135,w,w,Pa s**-1,Pa s**-1,Vertical velocity,Vertical velocity,lagrangian_tendency_of_air_pressure,lagrangian_tendency_of_air_pressure,w,w,unknown,135,0,1,23edc2e2d916c48fcd4661300c4f225b,136,508020bfe1597a2ce0332a5cd517b7a0,7,23,7,151987,40,grid_jpeg,-1.07728,1.19209e-07,-5,0,0,7,0,0,255,b04817f64f5aeeb4e44e1731874e7757,7,6,7,255,0,01522c0fd43e4befb347e7995baa0167,7,23297,7,1.26647,-1.07728,0.0112475,0,0.0814158,0.663064,24.513,0,0,0,7,151987,1,0,unknown,35f34323d59e4003e64b15b37bd8b523,4,7777,
g,2,20,1e+06,0,1e+06,9999,1,0,16,GRIB,0,2,68806,7,21,7,kwbc,US National Weather Service - NCEP ,0,2,grib2/tables/[tablesVersion],1,grib2/tables/local/[centre]/[localTablesVersion],grib2/tables/local/[centre]/[localTablesVersion],1,2016,12,25,0,0,0,20161225,2.45775e+06,0000,0,fc,60c8bbb3c05b867d141a6806bcbcce1c,1,1,instant,0,0,0,7,0,0,7,1,81,7,0,151987,0,0,0,30,"Lambert Conformal can be secant or tangent, conical or bipolar",6,0,0,0,0,0,0,6.37123e+06,451,337,16281000,16.281,233862000,233.862,56,0,0,1,1,1,0,0,0,1,25000000,25,265000000,265,13545000,13545,13545000,13545,0,64,0,1,0,0,1,0,0,0,0,25000000,25,25000000,25,0,0,0,0,0,0,0,,lambert,d360293e944108570823fd479f9ca0c1,7,34,7,0,0,0,0,2,2,m s-1,u-component of wind ,2,0,105,0,0,h,_x,h,6,6,6,6,instant,20161225,600,pl,Pa,Isobaric surface ,0,12500,255,unknown,Missing,0,0,hPa,isobaricInhPa,125,125,125,hPa,131,131,u,u,m s**-1,m s**-1,U component of wind,U component of wind,eastward_wind,eastward_wind,u,u,unknown,131,0,1,67c4c697d66e84927b7a844391581577,136,727e1d030e932e62febcd3345d2d58cc,7,23,7,151987,40,grid_jpeg,-8.19049,9.53674e-07,-4,0,0,11,0,0,255,f9245f2129af078ce4631d1f4c5f5137,7,6,7,255,0,01522c0fd43e4befb347e7995baa0167,7,34255,7,57.4345,-8.19049,22.3598,0,13.3863,0.565442,-0.348611,0,0,0,11,151987,1,0,unknown,d93b95999e895435c9f84f3b2b844909,4,,
g,2,20,1e+06,0,1e+06,9999,1,0,16,GRIB,0,2,54071,7,21,7,kwbc,US National Weather Service - NCEP ,0,2,grib2/tables/[tablesVersion],1,grib2/tables/local/[centre]/[localTablesVersion],grib2/tables/local/[centre]/[localTablesVersion],1,2016,12,25,0,0,0,20161225,2.45775e+06,0000,0,fc,60c8bbb3c05b867d141a6806bcbcce1c,1,1,instant,0,0,0,7,0,0,7,1,81,7,0,151987,0,0,0,30,"Lambert Conformal can be secant or tangent, conical or bipolar",6,0,0,0,0,0,0,6.37123e+06,451,337,16281000,16.281,233862000,233.862,56,0,0,1,1,1,0,0,0,1,25000000,25,265000000,265,13545000,13545,13545000,13545,0,64,0,1,0,0,1,0,0,0,0,25000000,25,25000000,25,0,0,0,0,0,0,0,,lambert,d360293e944108570823fd479f9ca0c1,7,34,7,0,0,0,0,3,5,gpm,Geopotential height ,2,0,105,0,0,h,_x,h,6,6,6,6,instant,20161225,600,pl,Pa,Isobaric surface ,0,15000,255,unknown,Missing,0,0,hPa,isobaricInhPa,150,150,150,hPa,156,156,gh,gh,gpm,gpm,Geopotential Height,Geopotential Height,geopotential_height,geopotential_height,gh,gh,unknown,156,0,1,471030e53a2d8f50524c2b724359f4b6,136,daf6fb1919b1652d431e15288db66608,7,23,7,151987,40,grid_jpeg,12872.4,0.000976562,-5,0,0,16,0,0,255,93628f6529c2ee941f71a4747daee992,7,6,7,255,0,01522c0fd43e4befb347e7995baa0167,7,53886,7,14161.8,12872.4,13701,0,341.156,-0.415103,-0.977701,0,0,0,16,151987,1,0,unknown,506329fa3c4fba4c18ceb8bec32158c8,4,7777,
g,2,20,1e+06,0,1e+06,9999,1,0,16,GRIB,0,2,31856,7,21,7,kwbc,US National Weather Service - NCEP ,0,2,grib2/tables/[tablesVersion],1,grib2/tables/local/[centre]/[localTablesVersion],grib2/tables/local/[centre]/[localTablesVersion],1,2016,12,25,0,0,0,20161225,2.45775e+06,0000,0,fc,60c8bbb3c05b867d141a6806bcbcce1c,1,1,instant,0,0,0,7,0,0,7,1,81,7,0,151987,0,0,0,30,"Lambert Conformal can be secant or tangent, conical or bipolar",6,0,0,0,0,0,0,6.37123e+06,451,337,16281000,16.281,233862000,233.862,56,0,0,1,1,1,0,0,0,1,25000000,25,265000000,265,13545000,13545,13545000,13545,0,64,0,1,0,0,1,0,0,0,0,25000000,25,25000000,25,0,0,0,0,0,0,0,,lambert,d360293e944108570823fd479f9ca0c1,7,34,7,0,0,0,0,0,0,K,Temperature ,2,0,105,0,0,h,_x,h,6,6,6,6,instant,20161225,600,pl,Pa,Isobaric surface ,0,15000,255,unknown,Missing,0,0,hPa,isobaricInhPa,150,150,150,hPa,130,130,t,t,K,K,Temperature,Temperature,air_temperature,air_temperature,t,t,unknown,130,0,1,ceaef7856407225b11beac4ff2a3824d,136,a4421eda447941f257200152fff1e854,7,23,7,151987,40,grid_jpeg,204.04,1.52588e-05,-4,0,0,9,0,0,255,ccbb097e96025d104ab2a0dfd574db95,7,6,7,255,0,01522c0fd43e4befb347e7995baa0167,7,31671,7,226.602,204.04,215.738,0,4.90611,-0.0854844,-0.931884,0,0,0,9,151987,1,0,unknown,4a2d4df9da744aa1e4d7741f86aa33f9,4,7777,
g,2,20,1e+06,0,1e+06,9999,1,0,16,GRIB,0,2,28215,7,21,7,kwbc,US National Weather Service - NCEP ,0,2,grib2/tables/[tablesVersion],1,grib2/tables/local/[centre]/[localTablesVersion],grib2/tables/local/[centre]/[localTablesVersion],1,2016,12,25,0,0,0,20161225,2.45775e+06,0000,0,fc,60c8bbb3c05b867d141a6806bcbcce1c,1,1,instant,0,0,0,7,0,0,7,1,81,7,0,151987,0,0,0,30,"Lambert Conformal can be secant or tangent, conical or bipolar",6,0,0,0,0,0,0,6.37123e+06,451,337,16281000,16.281,233862000,233.862,56,0,0,1,1,1,0,0,0,1,25000000,25,265000000,265,13545000,13545,13545000,13545,0,64,0,1,0,0,1,0,0,0,0,25000000,25,25000000,25,0,0,0,0,0,0,0,,lambert,d360293e944108570823fd479f9ca0c1,7,34,7,0,0,0,0,1,1,%,Relative humidity ,2,0,105,0,0,h,_x,h,6,6,6,6,instant,20161225,600,pl,Pa,Isobaric surface ,0,15000,255,unknown,Missing,0,0,hPa,isobaricInhPa,150,150,150,hPa,157,157,r,r,%,%,Relative humidity,Relative humidity,relative_humidity,relative_humidity,r,r,unknown,157,0,1,425abf3b5b597d0abae9320f5d671644,136,8ff3394cc64ad05a138ff890d8c3831b,7,23,7,151987,40,grid_jpeg,0.374008,2.98023e-08,-3,0,0,9,0,0,255,5c2bcd594b61eaba8333ca93bd8a122f,7,6,7,255,0,01522c0fd43e4befb347e7995baa0167,7,28030,7,34.499,0.374008,5.07353,0,4.65565,1.91902,4.74701,0,0,0,9,151987,1,0,unknown,ee95e5fe84eb63743149923c5bd1a1bd,4,7777,
g,2,20,1e+06,0,1e+06,9999,1,0,16,GRIB,0,2,26490,7,21,7,kwbc,US National Weather Service - NCEP ,0,2,grib2/tables/[tablesVersion],1,grib2/tables/local/[centre]/[localTablesVersion],grib2/tables/local/[centre]/[localTablesVersion],1,2016,12,25,0,0,0,20161225,2.45775e+06,0000,0,fc,60c8bbb3c05b867d141a6806bcbcce1c,1,1,instant,0,0,0,7,0,0,7,1,81,7,0,151987,0,0,0,30,"Lambert Conformal can be secant or tangent, conical or bipolar",6,0,0,0,0,0,0,6.37123e+06,451,337,16281000,16.281,233862000,233.862,56,0,0,1,1,1,0,0,0,1,25000000,25,265000000,265,13545000,13545,13545000,13545,0,64,0,1,0,0,1,0,0,0,0,25000000,25,25000000,25,0,0,0,0,0,0,0,,lambert,d360293e944108570823fd479f9ca0c1,7,34,7,0,0,0,0,2,8,Pa s-1,Vertical velocity [pressure] ,2,0,105,0,0,h,_x,h,6,6,6,6,instant,20161225,600,pl,Pa,Isobaric surface ,0,15000,255,unknown,Missing,0,0,hPa,isobaricInhPa,150,150,150,hPa,135,135,w,w,Pa s**-1,Pa s**-1,Vertical velocity,Vertical velocity,lagrangian_tendency_of_air_pressure,lagrangian_tendency_of_air_pressure,w,w,unknown,135,0,1,46c49b1e351407f54f8930cebb3701ff,136,8270e1120adbe7b3c52c80ee6ff63f52,7,23,7,151987,40,grid_jpeg,-1.35281,1.19209e-07,-5,0,0,7,0,0,255,342618f1dacf4e8e64b3877e1d18414a,7,6,7,255,0,01522c0fd43e4befb347e7995baa0167,7,26305,7,1.20969,-1.35281,0.000469111,0,0.100373,0.36749,22.5001,0,0,0,7,151987,1,0,unknown,28d1e8fd2195eb2f9f64d94e3e899a07,4,7777,
g,2,20,1e+06,0,1e+06,9999,1,0,16,GRIB,0,2,69311,7,21,7,kwbc,US National Weather Service - NCEP ,0,2,grib2/tables/[tablesVersion],1,grib2/tables/local/[centre]/[localTablesVersion],grib2/tables/local/[centre]/[localTablesVersion],1,2016,12,25,0,0,0,20161225,2.45775e+06,0000,0,fc,60c8bbb3c05b867d141a6806bcbcce1c,1,1,instant,0,0,0,7,0,0,7,1,81,7,0,151987,0,0,0,30,"Lambert Conformal can be secant or tangent, conical or bipolar",6,0,0,0,0,0,0,6.37123e+06,451,337,16281000,16.281,233862000,233.862,56,0,0,1,1,1,0,0,0,1,25000000,25,265000000,265,13545000,13545,13545000,13545,0,64,0,1,0,0,1,0,0,0,0,25000000,25,25000000,25,0,0,0,0,0,0,0,,lambert,d360293e944108570823fd479f9ca0c1,7,34,7,0,0,0,0,2,2,m s-1,u-component of wind ,2,0,105,0,0,h,_x,h,6,6,6,6,instant,20161225,600,pl,Pa,Isobaric surface ,0,15000,255,unknown,Missing,0,0,hPa,isobaricInhPa,150,150,150,hPa,131,131,u,u,m s**-1,m s**-1,U component of wind,U component of wind,eastward_wind,eastward_wind,u,u,unknown,131,0,1,51ac55fc86ca97e129bedb58cee1eed8,136,6c5f2c003241e9224b70be15f5895875,7,23,7,151987,40,grid_jpeg,-4.31801,4.76837e-07,-4,0,0,10,0,0,255,ab8c73d3209f292d07b48c0761a8c4b1,7,6,7,255,0,01522c0fd43e4befb347e7995baa0167,7,34436,7,59.3695,-4.31801,24.3273,0,13.7371,0.520608,-0.463631,0,0,0,10,151987,1,0,unknown,1bd20d6ea99445c323c9f9a0fc2e4236,4,,
g,2,20,1e+06,0,1e+06,9999,1,0,16,GRIB,0,2,54952,7,21,7,kwbc,US National Weather Service - NCEP ,0,2,grib2/tables/[tablesVersion],1,grib2/tables/local/[centre]/[localTablesVersion],grib2/tables/local/[centre]/[localTablesVersion],1,2016,12,25,0,0,0,20161225,2.45775e+06,0000,0,fc,60c8bbb3c05b867d141a6806bcbcce1c,1,1,instant,0,0,0,7,0,0,7,1,81,7,0,151987,0,0,0,30,"Lambert Conformal can be secant or tangent, conical or bipolar",6,0,0,0,0,0,0,6.37123e+06,451,337,16281000,16.281,233862000,233.862,56,0,0,1,1,1,0,0,0,1,25000000,25,265000000,265,13545000,13545,13545000,13545,0,64,0,1,0,0,1,0,0,0,0,25000000,25,25000000,25,0,0,0,0,0,0,0,,lambert,d360293e944108570823fd479f9ca0c1,7,34,7,0,0,0,0,3,5,gpm,Geopotential height ,2,0,105,0,0,h,_x,h,6,6,6,6,instant,20161225,600,pl,Pa,Isobaric surface ,0,17500,255,unknown,Missing,0,0,hPa,isobaricInhPa,175,175,175,hPa,156,156,gh,gh,gpm,gpm,Geopotential Height,Geopotential Height,geopotential_height,geopotential_height,gh,gh,unknown,156,0,1,ba9b6a8cde21b0145be9806918e1dc9f,136,048254f2a5fbd13345a1c986fa9dbedd,7,23,7,151987,40,grid_jpeg,11885.3,0.000976562,-5,0,0,16,0,0,255,2d91cdeef4358435bba389660c4b48f5,7,6,7,255,0,01522c0fd43e4befb347e7995baa0167,7,54767,7,13217.7,11885.3,12723.5,0,355.29,-0.35239,-1.05014,0,0,0,16,151987,1,0,unknown,bd3b2de040ec2cc760ae963df6dd8c43,4,7777,
g,2,20,1e+06,0,1e+06,9999,1,0,16,GRIB,0,2,32101,7,21,7,kwbc,US National Weather Service - NCEP ,0,2,grib2/tables/[tablesVersion],1,grib2/tables/local/[centre]/[localTablesVersion],grib2/tables/local/[centre]/[localTablesVersion],1,2016,12,25,0,0,0,20161225,2.45775e+06,0000,0,fc,60c8bbb3c05b867d141a6806bcbcce1c,1,1,instant,0,0,0,7,0,0,7,1,81,7,0,151987,0,0,0,30,"Lambert Conformal can be secant or tangent, conical or bipolar",6,0,0,0,0,0,0,6.37123e+06,451,337,16281000,16.281,233862000,233.862,56,0,0,1,1,1,0,0,0,1,25000000,25,265000000,265,13545000,13545,13545000,13545,0,64,0,1,0,0,1,0,0,0,0,25000000,25,25000000,25,0,0,0,0,0,0,0,,lambert,d360293e944108570823fd479f9ca0c1,7,34,7,0,0,0,0,0,0,K,Temperature ,2,0,105,0,0,h,_x,h,6,6,6,6,instant,20161225,600,pl,Pa,Isobaric surface ,0,17500,255,unknown,Missing,0,0,hPa,isobaricInhPa,175,175,175,hPa,130,130,t,t,K,K,Temperature,Temperature,air_temperature,air_temperature,t,t,unknown,130,0,1,de78fe2426aab1e484d714a1ed164e5f,136,e9fe375df1bb0a91a8794e85b123837d,7,23,7,151987,40,grid_jpeg,208.308,1.52588e-05,-4,0,0,9,0,0,255,d3640968bc782a7dad5b6440cb257c0e,7,6,7,255,0,01522c0fd43e4befb347e7995baa0167,7,31916,7,229.996,208.308,217.551,0,4.48146,0.405975,-0.718079,0,0,0,9,151987,1,0,unknown,70ef9350de7b32ce595f837fc483c38b,4,7777,
